0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200
0.0,1.6280235,0.035836916,-0.6488885,-0.18869008,1.7102216,2.2439811,3.289644,-0.9262161,-0.3263188,-2.766732,2.6641748,0.53552127,2.6738286,-0.5773243,2.2136233,-0.722384,-1.7429193,0.0013184343,1.5745564,1.4955378,-1.0225099,1.906408,-0.7782706,0.0019828752,1.2835524,-0.40697888,2.6167173,2.850353,-3.2308457,1.0109669,-0.6569776,0.0008978769,-0.8231912,-1.3621289,0.31745943,-0.2650952,-0.6695373,-1.8383775,-0.9178923,1.0735333,-1.6413498,-1.2478565,1.5305544,0.7049172,1.5203604,-1.0259962,0.80123246,-3.7050636,0.09639895,0.67519134,-0.13606156,-0.34155262,-0.7802325,0.4380376,-1.2278465,3.1563542,-1.6952716,-1.7878926,-0.52993613,0.15290713,0.61512846,-2.1733947,-0.2520553,-2.0750172,0.79350305,0.6336546,-0.46873325,0.84297144,0.48463106,-0.72095615,0.96806264,1.3725265,-0.077980734,-0.036365516,0.8699324,3.5924656,2.252797,0.7355721,0.9703314,1.5642569,-1.4318569,0.7665226,0.9207816,-3.5594637,1.5700477,1.0370352,-1.3448505,-0.3416627,1.4125293,-0.12120904,1.4810867,1.8850416,0.25784725,3.7843862,1.4815183,1.0525678,0.6617781,0.92159283,-3.0425293,1.0926661,1.0475972,0.010135263,-0.17690796,-0.085517555,1.2035227,0.3339622,1.0333583,2.3705769,1.156766,-3.5070379,-0.4802443,-1.4181702,-0.39171708,1.978468,4.9535217,-3.1614647,1.906156,-0.50830543,-0.5837591,1.5772269,0.41112754,-0.724137,-0.24031429,-0.14473271,-0.23713607,-0.47737658,-0.7240935,2.3260977,-1.5305746,1.702236,0.3665121,0.21585312,-0.4755864,-1.2240889,0.000109389424,1.7231655,-0.8608933,0.06331939,-0.1407145,1.4036272,0.19609338,-3.0708232,1.4561341,1.6891906,-0.7294993,-0.35736802,-3.7567055,-1.0000632,-0.2345979,1.5794413,-0.30393705,-0.97663724,-0.7076346,1.2395961,-3.2558787,1.565067,-0.9084396,-0.19030285,2.744728,1.8374484,1.8048667,0.50431716,0.42177144,0.66714716,-0.206774,-1.0971146,-0.72906333,-1.2406614,1.6548275,1.4659446,0.5687428,-2.8306124,-0.5813497,-0.8473842,0.00014807656,-2.0757074,1.7243819,2.6527517,-2.1871023,-0.0887589,2.2584646,0.4164019,-0.5862372,0.00438755,-0.23719382,-0.25314665,1.3024771,0.023794942,-1.2081484,-0.27320683,-1.1490579,1.0590438,-1.3036346,-3.4714677,-1.3972611,-0.80390733,-2.3634303,1.2240834,0.08812103,3.5931833
0.005,1.646287,0.06796953,-0.61132663,-0.16015022,1.7241275,2.223472,3.2337549,-0.91198707,-0.32616234,-2.761446,2.624144,0.5647123,2.6434634,-0.57242596,2.2194264,-0.69072634,-1.7097217,0.023619352,1.5931306,1.4511151,-0.9932316,1.9202356,-0.783237,0.025441144,1.2986162,-0.4054293,2.5823865,2.7945664,-3.244526,0.96498823,-0.64337456,0.038833547,-0.7862108,-1.3584285,0.33698756,-0.26494735,-0.6717574,-1.8397722,-0.9147737,1.011778,-1.6116462,-1.2532095,1.5341835,0.7379985,1.4521201,-1.0287358,0.8249452,-3.7152524,0.109960735,0.6862215,-0.13648462,-0.34786972,-0.7597662,0.46061844,-1.2301203,3.1375608,-1.6585753,-1.7949564,-0.52477574,0.18536896,0.5870473,-2.1866262,-0.25886464,-2.0399952,0.81162256,0.6481419,-0.4428528,0.80492777,0.50281256,-0.7235281,0.97679204,1.3943384,-0.08350278,-0.01850238,0.88542217,3.560569,2.223062,0.75189644,0.98785293,1.5625466,-1.3905097,0.7317003,0.9346535,-3.5593188,1.5607069,1.0450144,-1.335601,-0.3385335,1.3502189,-0.12558903,1.4906207,1.8970127,0.283461,3.7122881,1.4165328,1.0932854,0.6662689,0.88993096,-3.048846,1.108196,0.99963003,0.02587223,-0.1824984,-0.092413835,1.1480478,0.34982225,0.99101484,2.316457,1.1033982,-3.523523,-0.44369325,-1.4142804,-0.38817778,1.9897301,4.9346304,-3.143127,1.9022819,-0.51760525,-0.586705,1.5841371,0.4367964,-0.7205492,-0.23726909,-0.14328921,-0.23419762,-0.48268843,-0.69103265,2.3413134,-1.5059366,1.6968513,0.38032362,0.25036192,-0.4791494,-1.1690279,-0.012286603,1.6658615,-0.8564227,0.033863828,-0.15764084,1.4059182,0.22211593,-3.0355475,1.4716235,1.6868268,-0.6950379,-0.3561532,-3.7251942,-0.98902905,-0.23604855,1.5197012,-0.29885605,-0.9589653,-0.7011964,1.2451491,-3.249956,1.4921008,-0.9157899,-0.1994335,2.6935232,1.7829154,1.7876409,0.48927733,0.43743244,0.69798523,-0.23721942,-1.0543078,-0.7315173,-1.2034953,1.6655006,1.4716005,0.5927048,-2.8158534,-0.57998914,-0.84174734,0.047956355,-2.0358841,1.7366319,2.587873,-2.1484249,-0.048737705,2.2760282,0.44218117,-0.5608285,0.04484364,-0.24038833,-0.25304514,1.2896518,0.013294511,-1.1814836,-0.2685825,-1.1383348,1.0109932,-1.2944423,-3.4788334,-1.3566909,-0.804768,-2.378527,1.2346804,0.12417269,3.5865397
0.01,1.6644579,0.10018341,-0.573659,-0.13144933,1.7381498,2.2031617,3.1777253,-0.8977319,-0.3258413,-2.7562587,2.5841188,0.59384936,2.6130521,-0.56754076,2.2251136,-0.65897304,-1.6766378,0.045937248,1.6116498,1.4065888,-0.96405977,1.9340507,-0.78833526,0.04909048,1.3135629,-0.4039297,2.5481124,2.7386765,-3.2581422,0.9192595,-0.6297083,0.07696287,-0.7490885,-1.35481,0.35666466,-0.26475152,-0.67409647,-1.8412635,-0.91179794,0.950089,-1.5819213,-1.2585386,1.5379364,0.7709019,1.3836623,-1.031365,0.8485794,-3.725398,0.12357086,0.69708174,-0.1367839,-0.3540614,-0.7394553,0.48318496,-1.2324301,3.1185813,-1.6218603,-1.8020427,-0.5195907,0.21773499,0.55910313,-2.199957,-0.2655434,-2.0048075,0.8298145,0.66257155,-0.41710624,0.76685417,0.5209245,-0.7261189,0.98534495,1.4161531,-0.08905202,-0.00051953644,0.90064627,3.5287771,2.1932192,0.76821434,1.0054152,1.5607927,-1.3490045,0.69693494,0.9483292,-3.5592499,1.55148,1.052991,-1.3264669,-0.33548877,1.2877382,-0.13015565,1.5001998,1.9090146,0.30905068,3.640186,1.3514668,1.1340309,0.6709487,0.8581349,-3.055274,1.1237587,0.9516222,0.04159931,-0.1879848,-0.099285856,1.0927278,0.36564898,0.9489214,2.2624297,1.0502418,-3.5399048,-0.40714762,-1.4103171,-0.38481477,2.0007882,4.9155555,-3.1247754,1.8983096,-0.52693325,-0.5897839,1.590989,0.46258128,-0.71705806,-0.23414457,-0.14176515,-0.23129958,-0.48806798,-0.657897,2.3563356,-1.4813386,1.6912936,0.39420983,0.2848224,-0.48271835,-1.114112,-0.02463125,1.6082764,-0.8519517,0.0046127886,-0.17444444,1.4081826,0.24799082,-3.000034,1.4870235,1.6845833,-0.6606071,-0.35506317,-3.6935015,-0.9781102,-0.23747703,1.4600599,-0.2939198,-0.9413731,-0.69471467,1.2508128,-3.2440865,1.4190714,-0.92326105,-0.20861854,2.6423125,1.728271,1.7705797,0.474192,0.453035,0.72873354,-0.26774216,-1.0115083,-0.7339548,-1.1664782,1.6761271,1.4771569,0.61653554,-2.8011525,-0.57875794,-0.83608186,0.09579999,-1.9960879,1.7488886,2.5228941,-2.1096537,-0.008840099,2.2936945,0.467775,-0.5353466,0.08536835,-0.24363396,-0.2530409,1.2768117,0.002597183,-1.1547079,-0.26383945,-1.1277536,0.96291584,-1.2850882,-3.4861794,-1.3160243,-0.8056931,-2.3934162,1.2453992,0.16015351,3.5797708
0.015,1.6825023,0.1325111,-0.53584373,-0.102523915,1.7523357,2.1831298,3.1214976,-0.883441,-0.32529056,-2.7512114,2.5441017,0.6229099,2.5825737,-0.56267375,2.2306402,-0.6270855,-1.6437132,0.06827764,1.6300901,1.3619193,-0.93503666,1.9478486,-0.79361796,0.073005944,1.3283467,-0.4025,2.5139203,2.6826472,-3.2716718,0.8738801,-0.61595404,0.11536253,-0.7117676,-1.3513051,0.37654978,-0.26448852,-0.67660266,-1.8428892,-0.9090217,0.88849145,-1.5521669,-1.2638332,1.5418638,0.8035573,1.3149049,-1.0338391,0.8721039,-3.735483,0.13724907,0.70770574,-0.13691089,-0.36007723,-0.71936196,0.505731,-1.2347895,3.099345,-1.5851183,-1.8091615,-0.5143711,0.24996656,0.53135,-2.2134268,-0.2720406,-1.9693893,0.8481077,0.6769202,-0.3915466,0.72874004,0.53893864,-0.72873604,0.9936515,1.4379715,-0.09463953,0.017630478,0.9155011,3.4971297,2.1632295,0.7845234,1.0230339,1.5589765,-1.3072792,0.66225034,0.96173215,-3.5592895,1.542411,1.0609636,-1.3174909,-0.3325618,1.2250186,-0.1349841,1.5098417,1.9210572,0.33460733,3.5680816,1.2862916,1.1748161,0.6758927,0.8261508,-3.0618582,1.1393664,0.90355796,0.057312354,-0.19332623,-0.106124006,1.0376239,0.38142994,0.9071775,2.208528,0.997383,-3.556139,-0.37060934,-1.4062527,-0.38169867,2.0115616,4.896219,-3.1064036,1.8941989,-0.5363,-0.5930477,1.5977609,0.48852712,-0.71370196,-0.23090988,-0.140128,-0.2284587,-0.4935416,-0.6246564,2.3710866,-1.4567955,1.6854949,0.40820262,0.31921476,-0.48629493,-1.059401,-0.0369038,1.5502964,-0.84748155,-0.024351574,-0.19107659,1.4104086,0.27365938,-2.964187,1.5022986,1.6825081,-0.62621945,-0.35414648,-3.6615574,-0.9673536,-0.23887312,1.4005553,-0.28918535,-0.92389333,-0.68817335,1.2566322,-3.2382922,1.3459554,-0.9308994,-0.21788011,2.591096,1.6734699,1.7537503,0.45904306,0.46855575,0.75935656,-0.29837283,-0.96872056,-0.736369,-1.1296692,1.6866896,1.4825755,0.6401809,-2.7865307,-0.5777076,-0.8303769,0.14369217,-1.9563313,1.7611532,2.4577763,-2.0707524,0.030884024,2.3115046,0.49310887,-0.5097614,0.12598881,-0.24695373,-0.25317347,1.2639496,-0.008375455,-1.1277773,-0.25893044,-1.1173719,0.9148007,-1.2755072,-3.4934971,-1.2752223,-0.8067072,-2.4080172,1.2562894,0.19603449,3.5728257
0.02,1.7005463,0.16483901,-0.4980286,-0.07359817,1.7665218,2.163097,3.065271,-0.8691504,-0.32473963,-2.7461636,2.5040863,0.6519705,2.5520942,-0.55780673,2.2361662,-0.5951973,-1.6107886,0.09061855,1.648531,1.3172495,-0.90601355,1.9616456,-0.7989014,0.09692183,1.3431301,-0.4010694,2.4797273,2.6266158,-3.2852008,0.8285002,-0.6021998,0.15376234,-0.67444634,-1.3478007,0.3964352,-0.26422542,-0.6791087,-1.8445158,-0.90624547,0.8268935,-1.5224131,-1.2691282,1.5457914,0.83621264,1.246147,-1.0363128,0.8956288,-3.7455683,0.15092704,0.71833,-0.13703766,-0.36609316,-0.6992683,0.52827764,-1.2371491,3.0801086,-1.5483764,-1.8162805,-0.50915164,0.28219816,0.50359714,-2.226897,-0.2785374,-1.9339703,0.86640114,0.69126886,-0.36598706,0.6906254,0.5569527,-0.73135364,1.0019581,1.4597901,-0.100226864,0.03578068,0.9303551,3.4654827,2.1332393,0.8008329,1.0406526,1.5571612,-1.2655536,0.6275653,0.97513497,-3.5593286,1.5333425,1.0689366,-1.308516,-0.32963538,1.1622987,-0.13981244,1.5194837,1.9331,0.3601646,3.4959745,1.2211164,1.2156014,0.6808374,0.7941662,-3.068443,1.1549735,0.8554927,0.073025435,-0.19866762,-0.11296214,0.9825201,0.3972114,0.8654336,2.1546245,0.94452333,-3.5723736,-0.33407053,-1.4021883,-0.3785821,2.0223346,4.8768845,-3.0880303,1.890088,-0.5456672,-0.5963118,1.6045326,0.5144737,-0.7103456,-0.22767498,-0.13849086,-0.2256172,-0.49901497,-0.59141517,2.385839,-1.4322525,1.679697,0.42219523,0.35360754,-0.48987126,-1.0046895,-0.04917658,1.4923166,-0.8430112,-0.053316697,-0.20770912,1.4126354,0.2993278,-2.9283388,1.5175743,1.6804332,-0.59183186,-0.35323012,-3.6296139,-0.9565964,-0.24026954,1.3410496,-0.2844512,-0.9064138,-0.6816318,1.2624508,-3.2324965,1.2728384,-0.93853784,-0.22714145,2.539879,1.6186697,1.7369207,0.44389397,0.48407656,0.7899799,-0.3290039,-0.9259315,-0.73878336,-1.0928601,1.6972522,1.4879937,0.6638268,-2.771911,-0.5766575,-0.8246717,0.19158444,-1.9165744,1.7734182,2.3926594,-2.031851,0.070608854,2.3293157,0.51844305,-0.4841757,0.1666093,-0.25027347,-0.25330603,1.2510879,-0.01934804,-1.1008475,-0.25402135,-1.1069896,0.8666849,-1.265926,-3.5008154,-1.2344204,-0.8077211,-2.4226182,1.2671797,0.23191583,3.565881
0.025,1.7185912,0.19716674,-0.460213,-0.04467246,1.7807082,2.1430655,3.0090446,-0.8548596,-0.3241887,-2.7411163,2.46407,0.6810313,2.521616,-0.5529399,2.2416928,-0.5633098,-1.577864,0.11295861,1.6669723,1.2725801,-0.87699014,1.9754432,-0.8041844,0.120837465,1.3579142,-0.39963955,2.4455354,2.5705836,-3.2987306,0.7831207,-0.5884453,0.19216242,-0.6371251,-1.3442959,0.4163207,-0.26396236,-0.681615,-1.8461413,-0.9034693,0.7652958,-1.4926587,-1.2744231,1.5497184,0.8688679,1.1773887,-1.0387871,0.9191536,-3.7556522,0.16460514,0.7289534,-0.13716432,-0.37210912,-0.67917466,0.55082357,-1.2395091,3.060872,-1.5116347,-1.8233987,-0.5039318,0.3144298,0.4758441,-2.2403665,-0.2850346,-1.8985518,0.88469493,0.7056182,-0.34042737,0.65251106,0.574967,-0.7339712,1.0102642,1.4816086,-0.105814435,0.05393056,0.9452093,3.433836,2.103249,0.81714237,1.0582713,1.5553461,-1.2238276,0.5928805,0.9885378,-3.559367,1.5242733,1.0769092,-1.29954,-0.3267084,1.0995787,-0.1446407,1.5291259,1.9451425,0.38572133,3.423868,1.1559415,1.2563869,0.68578124,0.76218235,-3.0750272,1.1705801,0.80742806,0.088738315,-0.20400876,-0.11980065,0.9274161,0.41299197,0.8236894,2.1007223,0.89166427,-3.5886083,-0.29753196,-1.3981241,-0.37546602,2.0331073,4.8575487,-3.0696578,1.8859777,-0.55503404,-0.599576,1.611304,0.54041964,-0.70698977,-0.22443995,-0.13685396,-0.22277558,-0.5044888,-0.5581742,2.4005902,-1.4077097,1.6738985,0.43618813,0.3880007,-0.49344808,-0.9499777,-0.061449364,1.4343367,-0.83854085,-0.08228131,-0.22434145,1.4148617,0.32499605,-2.892493,1.5328496,1.678358,-0.55744386,-0.35231376,-3.5976706,-0.94583946,-0.24166602,1.2815444,-0.27971697,-0.88893425,-0.6750903,1.2682701,-3.2267015,1.1997222,-0.9461761,-0.23640274,2.4886622,1.563869,1.7200915,0.42874503,0.49959713,0.82060295,-0.359635,-0.8831434,-0.7411977,-1.0560509,1.7078152,1.4934123,0.68747264,-2.7572892,-0.5756067,-0.8189666,0.23947683,-1.8768176,1.7856828,2.327542,-1.9929496,0.11033329,2.347126,0.5437772,-0.45859078,0.20722973,-0.253593,-0.25343847,1.2382253,-0.030320581,-1.073917,-0.24911247,-1.0966073,0.8185699,-1.2563453,-3.5081327,-1.1936183,-0.8087352,-2.4372191,1.2780696,0.26779687,3.558936
0.03,1.7366347,0.2294945,-0.42239776,-0.015746968,1.7948937,2.123033,2.952818,-0.8405689,-0.3236379,-2.7360682,2.4240525,0.7100914,2.491138,-0.5480726,2.2472186,-0.5314221,-1.5449389,0.13529967,1.6854138,1.2279102,-0.847967,1.9892404,-0.8094671,0.14475302,1.3726976,-0.39820945,2.4113417,2.5145538,-3.3122602,0.7377412,-0.57469094,0.230562,-0.5998043,-1.3407909,0.43620571,-0.2636994,-0.6841211,-1.8477672,-0.90069306,0.7036985,-1.4629048,-1.2797179,1.5536449,0.90152323,1.1086308,-1.0412612,0.9426778,-3.7657378,0.1782835,0.7395775,-0.137291,-0.37812507,-0.65908134,0.57336986,-1.2418685,3.0416348,-1.4748929,-1.8305178,-0.49871248,0.34666154,0.4480911,-2.2538364,-0.29153156,-1.8631331,0.90298796,0.7199666,-0.31486756,0.61439663,0.59298116,-0.73658824,1.0185707,1.5034269,-0.111402,0.0720808,0.9600642,3.4021902,2.073259,0.83345145,1.07589,1.5535302,-1.1821018,0.55819553,1.0019407,-3.5594063,1.515205,1.0848819,-1.2905647,-0.32378173,1.03686,-0.14946905,1.5387675,1.9571853,0.41127837,3.351763,1.0907658,1.2971724,0.6907256,0.7301978,-3.0816114,1.1861879,0.75936335,0.10445151,-0.20935026,-0.12663871,0.8723122,0.42877316,0.7819446,2.04682,0.8388046,-3.6048431,-0.26099327,-1.3940594,-0.37234974,2.0438807,4.8382134,-3.0512867,1.8818665,-0.5644012,-0.6028403,1.6180756,0.566366,-0.7036333,-0.22120525,-0.13521697,-0.21993443,-0.5099626,-0.52493316,2.4153426,-1.3831667,1.6681005,0.45018098,0.42239317,-0.49702454,-0.8952661,-0.07372179,1.3763573,-0.83407056,-0.11124617,-0.24097376,1.4170878,0.35066435,-2.8566446,1.5481251,1.6762831,-0.52305627,-0.3513969,-3.5657253,-0.9350828,-0.24306226,1.2220403,-0.27498266,-0.8714546,-0.6685482,1.2740892,-3.2209067,1.1266053,-0.95381457,-0.24566428,2.437445,1.5090685,1.7032622,0.41359594,0.515118,0.85122615,-0.39026588,-0.8403553,-0.7436122,-1.0192417,1.7183775,1.4988304,0.7111187,-2.7426686,-0.5745563,-0.8132616,0.28736907,-1.8370615,1.7979476,2.2624257,-1.9540483,0.15005758,2.364937,0.5691112,-0.4330052,0.2478502,-0.25691226,-0.25357088,1.2253634,-0.04129298,-1.0469867,-0.24420317,-1.0862249,0.7704539,-1.2467642,-3.5154507,-1.152816,-0.80974907,-2.4518197,1.2889595,0.3036781,3.5519912
0.035,1.7546797,0.26182243,-0.3845826,0.013178684,1.80908,2.1030006,2.8965917,-0.826278,-0.32308704,-2.7310212,2.3840365,0.7391524,2.4606586,-0.543206,2.2527459,-0.49953434,-1.5120142,0.15764053,1.7038544,1.1832408,-0.81894356,2.0030375,-0.8147501,0.16866869,1.3874812,-0.39677966,2.3771493,2.4585223,-3.3257904,0.6923616,-0.56093687,0.26896203,-0.562483,-1.3372864,0.45609114,-0.26343635,-0.6866269,-1.8493934,-0.897917,0.6421003,-1.4331504,-1.2850132,1.557572,0.9341787,1.0398726,-1.043735,0.9662027,-3.7758238,0.19196159,0.7502017,-0.13741776,-0.38414115,-0.6389877,0.59591573,-1.2442285,3.022398,-1.438151,-1.8376365,-0.4934926,0.37889293,0.42033798,-2.2673066,-0.29802847,-1.8277141,0.9212819,0.7343154,-0.289308,0.5762822,0.61099535,-0.7392057,1.0268773,1.5252457,-0.116989456,0.09023057,0.974918,3.3705423,2.0432692,0.8497609,1.0935091,1.5517145,-1.1403761,0.52351093,1.0153434,-3.5594444,1.5061364,1.0928552,-1.2815889,-0.32085514,0.9741393,-0.15429741,1.5484097,1.9692279,0.43683532,3.279656,1.0255914,1.3379577,0.6956701,0.6982137,-3.0881958,1.201795,0.7112987,0.120164245,-0.21469176,-0.13347735,0.8172082,0.44455403,0.74020076,1.9929191,0.78594553,-3.6210787,-0.22445478,-1.3899951,-0.3692335,2.0546541,4.818877,-3.032914,1.8777564,-0.5737682,-0.606104,1.6248468,0.592312,-0.70027745,-0.21797031,-0.1335798,-0.21709278,-0.5154363,-0.49169195,2.430095,-1.3586239,1.6623024,0.46417406,0.45678556,-0.5006007,-0.8405544,-0.08599439,1.3183776,-0.8296004,-0.14021099,-0.25760633,1.4193145,0.37633312,-2.8207967,1.5634005,1.6742084,-0.48866874,-0.3504803,-3.5337822,-0.9243258,-0.24445859,1.1625341,-0.27024817,-0.8539752,-0.6620072,1.2799081,-3.215112,1.0534892,-0.9614526,-0.25492564,2.3862283,1.4542679,1.6864331,0.398447,0.5306385,0.8818493,-0.42089683,-0.7975667,-0.7460266,-0.98243284,1.7289402,1.504249,0.73476446,-2.7280476,-0.57350594,-0.8075562,0.33526137,-1.797304,1.810212,2.1973093,-1.9151461,0.1897822,2.3827467,0.5944456,-0.40742004,0.2884705,-0.2602322,-0.2537035,1.2125012,-0.05226568,-1.020056,-0.23929408,-1.075843,0.72233856,-1.2371833,-3.522769,-1.1120145,-0.81076306,-2.466421,1.2998497,0.33955926,3.5450466
0.04,1.7729077,0.29451266,-0.34627822,0.042468887,1.8233222,2.082642,2.8395348,-0.81179523,-0.32248932,-2.7258031,2.3434515,0.7685003,2.4297838,-0.5382257,2.2582333,-0.46724957,-1.4786841,0.18024142,1.72244,1.1379479,-0.78953665,2.0169249,-0.82005876,0.19286741,1.4023964,-0.39536098,2.3424585,2.401754,-3.3393373,0.6464357,-0.5470335,0.3078253,-0.52469987,-1.333705,0.47618762,-0.2631755,-0.6891441,-1.850962,-0.8950677,0.57973033,-1.403026,-1.2903285,1.5615062,0.9671993,0.9702667,-1.0461941,0.98993653,-3.7858555,0.20577271,0.7609395,-0.13755336,-0.3902489,-0.6186217,0.6186895,-1.2466061,3.002847,-1.4009247,-1.8447652,-0.48817733,0.41151232,0.3922404,-2.2808292,-0.30462837,-1.7918155,0.93978167,0.74880755,-0.26342043,0.53771967,0.6291894,-0.7418606,1.0352594,1.547275,-0.12265172,0.1086195,0.9898967,3.3383725,2.012837,0.86623526,1.1112959,1.5498405,-1.0980767,0.4883676,1.0288489,-3.5593345,1.496916,1.1008738,-1.2724755,-0.31789854,0.91060024,-0.15912792,1.5580693,1.9813244,0.4626298,3.206558,0.95958626,1.3791683,0.70068485,0.66587335,-3.0947263,1.2175145,0.66262066,0.13605338,-0.22009659,-0.14038152,0.7614033,0.46052372,0.69794685,1.9382511,0.7324307,-3.637356,-0.18752939,-1.3858167,-0.36609614,2.065501,4.7991233,-3.0141659,1.8735553,-0.58323115,-0.6093679,1.631637,0.61850876,-0.69685376,-0.21467991,-0.13197143,-0.21422884,-0.52097917,-0.4580487,2.4449308,-1.3338034,1.6563557,0.4782488,0.49155432,-0.5041995,-0.7851849,-0.09842744,1.2596316,-0.82505774,-0.16946682,-0.2744397,1.4215406,0.40235332,-2.7843647,1.5787829,1.6720676,-0.45381898,-0.34954304,-3.5013287,-0.9134244,-0.24587265,1.102257,-0.26542994,-0.83626366,-0.6553781,1.2857674,-3.2090993,0.9794339,-0.96918035,-0.2643224,2.3343499,1.398743,1.6693301,0.3831042,0.54638064,0.9128158,-0.4518233,-0.75421864,-0.7484537,-0.94512093,1.7395484,1.5096427,0.75866705,-2.7131646,-0.5723733,-0.8017416,0.38373023,-1.7570152,1.8225518,2.131293,-1.8757352,0.22996104,2.4006548,0.6200431,-0.38154903,0.32956803,-0.26357648,-0.25381204,1.1994908,-0.063388534,-0.99277586,-0.2343379,-1.0653046,0.67368114,-1.2274476,-3.5300348,-1.0706786,-0.81175894,-2.4811037,1.3107951,0.37583846,3.537877
0.045,1.7911937,0.32731795,-0.30781862,0.07187494,1.8375823,2.0621798,2.7822156,-0.79725146,-0.32187653,-2.7205305,2.3026855,0.7979392,2.398782,-0.53321034,2.2637086,-0.43483898,-1.4452254,0.2029253,1.7410718,1.0924573,-0.76000714,2.03084,-0.8253754,0.21715543,1.4173541,-0.39394546,2.307611,2.3447526,-3.3528898,0.60033625,-0.53308296,0.34683585,-0.48677045,-1.3300998,0.49635133,-0.26291505,-0.69166434,-1.8525128,-0.8921949,0.5171145,-1.3727843,-1.2956506,1.5654427,1.0003366,0.9003913,-1.0486482,1.0137367,-3.795872,0.2196263,0.7717137,-0.1376917,-0.39638606,-0.5981691,0.64153486,-1.2489886,2.9831953,-1.3635451,-1.8518981,-0.4828315,0.4442542,0.36403346,-2.294369,-0.31126112,-1.7557656,0.9583471,0.76334494,-0.23742864,0.49901438,0.64744,-0.74452776,1.0436653,1.5693713,-0.12833834,0.12708417,1.0049155,3.3060372,1.9822656,0.88276196,1.1291366,1.5479479,-1.055594,0.45307896,1.0423877,-3.5591764,1.487648,1.1089071,-1.263319,-0.31493258,0.8468004,-0.16395895,1.5677345,1.9934388,0.48849994,3.1331458,0.89331883,1.4205136,0.7057223,0.6334197,-3.1012406,1.233269,0.6137488,0.15199819,-0.22552177,-0.14730713,0.7053758,0.47655353,0.65553164,1.883341,0.6787078,-3.6536493,-0.15048128,-1.3816013,-0.36295217,2.0763714,4.7792397,-2.995297,1.8693258,-0.592725,-0.61263114,1.6384335,0.6447843,-0.6934089,-0.21137227,-0.13037251,-0.21135768,-0.5265448,-0.42427778,2.4597924,-1.3088942,1.650362,0.4923496,0.5264421,-0.5078056,-0.7296069,-0.11091099,1.2006425,-0.82049227,-0.19881548,-0.29133773,1.423767,0.4284854,-2.7477474,1.5942001,1.6699066,-0.41882265,-0.34859884,-3.4687135,-0.9024771,-0.24729192,1.0417349,-0.260585,-0.8184782,-0.6487216,1.29164,-3.2030182,0.90508074,-0.97693706,-0.27376178,2.2822633,1.3429888,1.6521415,0.36770013,0.5621929,0.94389194,-0.48284337,-0.7106923,-0.75088507,-0.9076495,1.750171,1.5150298,0.78265053,-2.6981974,-0.5712148,-0.7958925,0.4323817,-1.7165577,1.8349162,2.064995,-1.8361616,0.2702839,2.418594,0.6457245,-0.35558686,0.37081647,-0.26692954,-0.25391316,1.1864345,-0.07455893,-0.9653837,-0.22936615,-1.0547171,0.62485105,-1.217663,-3.5372841,-1.0291725,-0.8127491,-2.4958131,1.3217576,0.41224366,3.5306365
